pair_id,moral_text,neutral_text,2555_9_high_precision_neutral_act,2555_9_high_precision_moral_act,difference
363,She felt obligated by the service level agreement. She maintained 99% uptime.,She monitored server performance. She maintained 99% uptime.,-0.0960156545,0.06683539599,0.1628510505
364,He understood that ignoring it would violate reporting laws. He filed the suspicious activity report.,He submitted it electronically. He filed the suspicious activity report.,-0.07312750816,0.01637273282,0.08950024098
365,She recognized her responsibility under the consent decree. She implemented the reforms.,She revised the procedures manual. She implemented the reforms.,-0.07071336359,0.22775729,0.2984706536
366,He felt bound by the international convention. He treated prisoners according to standards.,He provided three meals daily. He treated prisoners according to standards.,-0.0732402727,0.1534255147,0.2266657874
367,She understood that proceeding would violate the moratorium. She suspended the evictions.,She notified tenants by mail. She suspended the evictions.,-0.1105113924,-0.005032375455,0.1054790169
368,He recognized his obligation to follow trading hours. He closed positions before market close.,He submitted orders at 3:55. He closed positions before market close.,-0.1358339787,0.09267038852,0.2285043672
369,She felt constrained by the broadcasting standards. She edited out profanity.,She used the bleep sound. She edited out profanity.,-0.09396407753,0.163617596,0.2575816736
370,He understood that denying it would violate equal protection laws. He processed the application.,He stamped it approved. He processed the application.,-0.1055895388,0.01408166531,0.1196712041
371,She recognized her duty to maintain attorney work product privilege. She secured the trial notes.,She used a combination lock. She secured the trial notes.,-0.08964324743,0.03225297853,0.121896226
372,He felt bound by the neighborhood covenants. He painted in approved colors.,He chose beige trim. He painted in approved colors.,-0.1062846333,0.1448644698,0.251149103
373,She understood that the practice violated fair housing laws. She removed discriminatory language.,She revised the advertisement text. She removed discriminatory language.,-0.1096278429,0.01268467493,0.1223125178
374,He recognized his responsibility to follow truth in advertising rules. He corrected the misleading claim.,He updated the website copy. He corrected the misleading claim.,-0.1310465187,0.1574669927,0.2885135114
375,She felt obligated by professional licensing requirements. She displayed her credentials.,She hung them on the wall. She displayed her credentials.,-0.09725511819,0.1392463297,0.2365014479
376,He understood that proceeding would violate the protective order. He avoided the school zone.,He drove around the area. He avoided the school zone.,-0.1145270616,0.0003039451258,0.1148310067
377,She recognized her duty under mandatory reporting laws. She notified authorities of suspected neglect.,She called within twenty-four hours. She notified authorities of suspected neglect.,-0.1193851307,0.191717416,0.3111025468
378,He felt bound by the arbitration decision. He paid the awarded amount.,He wrote a check. He paid the awarded amount.,-0.1241359338,0.1560238451,0.2801597789
379,She understood that the change would violate zoning ordinances. She kept the residential designation.,She withdrew the rezoning application. She kept the residential designation.,-0.1094073281,0.1115690246,0.2209763527
380,He recognized his obligation to follow securities regulations. He filed the 10-K report.,He submitted it before midnight. He filed the 10-K report.,-0.09902620316,0.2250357419,0.3240619451
381,She felt constrained by the clinical trial protocol. She maintained the blind study design.,She used coded labels. She maintained the blind study design.,-0.08622540534,0.1747964621,0.2610218674
382,He understood that access required proper clearance. He stayed out of the classified area.,He worked from his regular office. He stayed out of the classified area.,-0.08258880675,0.06671720743,0.1493060142
383,She recognized her responsibility under the whistleblower statute. She reported the violation internally first.,She used the anonymous hotline. She reported the violation internally first.,-0.08998078853,0.2110639811,0.3010447696
384,He felt bound by the export control regulations. He obtained the necessary licenses.,He filed paperwork with three agencies. He obtained the necessary licenses.,-0.01804732159,0.1933667511,0.2114140727
385,She understood that the disposal violated hazardous waste laws. She arranged proper treatment.,She contacted a specialty firm. She arranged proper treatment.,-0.06605637074,-0.01121001784,0.0548463529
386,He recognized his duty to preserve legal holds. He retained all communications.,He backed up the email server. He retained all communications.,-0.09681076556,0.1194394305,0.2162501961
387,She felt obligated by the franchise disclosure rules. She provided earnings statements.,She included three years of data. She provided earnings statements.,-0.05014036223,0.1435458213,0.1936861835
388,He understood that the merger would violate competition laws. He abandoned the acquisition.,He withdrew the offer letter. He abandoned the acquisition.,-0.09956842661,0.1261112988,0.2256797254
389,She recognized her responsibility to follow patient transfer protocols. She completed the handoff checklist.,She checked sixteen boxes. She completed the handoff checklist.,-0.1130112484,0.05349855125,0.1665097997
390,He felt bound by the conservation easement. He left the wetlands undeveloped.,He fenced off the area. He left the wetlands undeveloped.,-0.1138080657,0.0637024641,0.1775105298
391,She understood that the practice violated price discrimination laws. She charged uniform rates.,She updated the pricing database. She charged uniform rates.,-0.1236720905,0.0204959847,0.1441680752
392,He recognized his obligation under the mutual aid agreement. He sent emergency resources.,He dispatched two units. He sent emergency resources.,-0.02798548527,0.3736401498,0.4016256351
393,She felt constrained by the historic preservation ordinance. She maintained the facade unchanged.,She cleaned it with approved methods. She maintained the facade unchanged.,-0.112814866,0.1486250609,0.2614399269
394,He understood that proceeding would violate the environmental impact requirements. He commissioned the study first.,He hired consultants from the list. He commissioned the study first.,0.04032586142,0.01040568296,-0.02992017847
395,She recognized her duty to follow the vaccine storage guidelines. She monitored the temperature logs.,She checked them twice daily. She monitored the temperature logs.,-0.1101503819,0.120056048,0.23020643
396,He felt bound by the terms of supervised release. He submitted to drug testing.,He appeared Wednesday mornings. He submitted to drug testing.,-0.02633824199,0.1289196163,0.1552578583
397,She understood that the advertisement violated children's marketing rules. She removed the cartoon characters.,She redesigned the packaging. She removed the cartoon characters.,-0.1408233643,-0.02894756943,0.1118757948
398,He recognized his responsibility under the building permit. He scheduled required inspections.,He called the city office. He scheduled required inspections.,-0.06116780639,0.2945681214,0.3557359278
399,She felt obligated by the research ethics board approval. She obtained informed consent.,She collected signatures first. She obtained informed consent.,-0.1284893453,0.07518860698,0.2036779523
400,He understood that withholding it would violate tax law. He reported all income.,He included freelance earnings. He reported all income.,-0.08464001864,0.02211359516,0.1067536138
401,She recognized her duty to follow pesticide application rules. She posted warning signs.,She placed them at intervals. She posted warning signs.,-0.08076512069,0.1137969941,0.1945621148
402,He felt bound by the separation agreement. He vacated the premises.,He packed his belongings. He vacated the premises.,-0.1178971231,0.1409168541,0.2588139772
403,She understood that the practice violated minimum wage laws. She increased the hourly rate.,She adjusted the payroll software. She increased the hourly rate.,-0.02719974704,0.04090496898,0.06810471602
404,He recognized his obligation to honor the right of first refusal. He offered it to the neighbor first.,He sent a certified letter. He offered it to the neighbor first.,-0.095650509,0.06494522095,0.1605957299
405,She felt constrained by the medical board regulations. She documented the off-label use.,She noted it in the chart. She documented the off-label use.,0.05917955935,0.1609019786,0.1017224193
406,He understood that burning it would violate air quality ordinances. He hauled the debris away.,He rented a trailer. He hauled the debris away.,-0.1048229933,-0.003311086912,0.1015119064
407,She recognized her responsibility under the Americans with Disabilities Act. She provided reasonable accommodation.,She ordered special equipment. She provided reasonable accommodation.,-0.0861146152,0.1921305954,0.2782452106
408,He felt bound by the code enforcement notice. He removed the unpermitted structure.,He dismantled it Saturday. He removed the unpermitted structure.,-0.1149555594,0.07556334883,0.1905189082
409,She understood that the practice violated campaign finance laws. She returned the excessive contribution.,She mailed the refund check. She returned the excessive contribution.,-0.1266781241,0.02457915619,0.1512572803
410,He recognized his duty to follow evidence preservation orders. He suspended the deletion policy.,He notified IT immediately. He suspended the deletion policy.,-0.05274678394,0.0922903493,0.1450371332
411,She felt obligated by the power of attorney document. She managed finances as directed.,She paid bills monthly. She managed finances as directed.,-0.04477437958,0.2195384353,0.2643128149
412,He understood that early release would violate the sentence. He served the full term.,He counted the remaining days. He served the full term.,0.06407620758,0.04371612146,-0.02036008611
413,She recognized her responsibility to comply with the consent order. She submitted quarterly reports.,She emailed them as PDFs. She submitted quarterly reports.,-0.1178350896,0.04973267764,0.1675677672
414,He felt bound by the intellectual property agreement. He assigned the patent rights.,He signed the transfer documents. He assigned the patent rights.,-0.1004395783,0.149963975,0.2504035532
415,She understood that the practice violated student privacy laws. She redacted identifying information.,She used black markers. She redacted identifying information.,-0.09154608846,-0.006385758519,0.08516032994
416,He recognized his obligation under the commercial lease. He maintained the property.,He scheduled monthly service. He maintained the property.,-0.06662118435,0.3083099723,0.3749311566
417,She felt constrained by the non-solicitation agreement. She avoided recruiting former colleagues.,She hired through job boards. She avoided recruiting former colleagues.,-0.03396200389,0.08944410831,0.1234061122
418,He understood that proceeding would violate the building setback requirements. He relocated the foundation.,He moved it ten feet back. He relocated the foundation.,-0.09598282725,0.003834317671,0.09981714492
419,She recognized her duty to follow the chain of command protocol. She notified her supervisor first.,She sent an email at noon. She notified her supervisor first.,-0.1274691969,0.120109044,0.2475782409
420,He felt bound by the medically necessary criteria. He denied the elective procedure.,He stamped the form rejected. He denied the elective procedure.,-0.1007392183,0.1132250801,0.2139642984
421,She understood that the practice violated overtime exemption rules. She reclassified the employees.,She updated their status codes. She reclassified the employees.,-0.117492713,-0.009017447941,0.1084752651
422,He recognized his responsibility under the fire code. He installed additional exits.,He added two doors. He installed additional exits.,-0.1131670028,0.3222919405,0.4354589432
423,She felt obligated by the judge's instructions. She disregarded the stricken testimony.,She focused on other evidence. She disregarded the stricken testimony.,-0.03745091334,0.04239412025,0.07984503359
424,He understood that proceeding would violate wetlands protection laws. He modified the development plan.,He drew new blueprints. He modified the development plan.,0.006387176458,0.07914623618,0.07275905972
425,She recognized her duty to maintain continuing legal education. She completed thirty hours annually.,She attended online courses. She completed thirty hours annually.,-0.07734236121,0.05659346655,0.1339358278
426,He felt bound by the exclusivity agreement. He declined competing offers.,He deleted the emails. He declined competing offers.,-0.09554643184,0.1467220485,0.2422684804
427,She understood that the practice violated consumer protection laws. She honored the warranty claims.,She processed fifteen returns. She honored the warranty claims.,-0.1016606465,0.04894194007,0.1506025866
428,He recognized his obligation to follow grand jury secrecy rules. He sealed the proceedings.,He locked the transcripts. He sealed the proceedings.,-0.08257290721,0.0603659004,0.1429388076
429,She felt constrained by the foster care regulations. She completed background checks.,She submitted fingerprints electronically. She completed background checks.,-0.1145757139,0.1831417382,0.297717452
430,He understood that trading would violate the blackout period. He postponed his stock purchase.,He marked his calendar for later. He postponed his stock purchase.,-0.03092755564,0.01824547164,0.04917302728
431,She recognized her responsibility under the health inspection code. She corrected the violations.,She replaced the equipment. She corrected the violations.,-0.07906474918,0.2461705506,0.3252352998
432,He felt bound by the international shipping regulations. He completed the customs declarations.,He attached four forms. He completed the customs declarations.,-0.1219891384,0.1551538706,0.277143009
433,She understood that the practice violated genetic discrimination laws. She removed DNA testing requirements.,She revised the hiring process. She removed DNA testing requirements.,-0.0577377528,-0.001177436323,0.05656031647
434,He recognized his duty to follow public records laws. He released the requested documents.,He provided copies Friday. He released the requested documents.,-0.1389318556,0.1652230471,0.3041549027
435,She felt obligated by the court-appointed guardian role. She acted in the ward's interest.,She reviewed options carefully. She acted in the ward's interest.,-0.02196341939,0.07405884564,0.09602226503
436,He understood that dumping would violate water pollution laws. He treated the wastewater first.,He used filtration systems. He treated the wastewater first.,-0.03801834583,-0.003067079699,0.03495126613
437,She recognized her responsibility to maintain bar admission standards. She disclosed the disciplinary action.,She attached the documentation. She disclosed the disciplinary action.,-0.08783032745,0.07286304235,0.1606933698
438,He felt bound by the agricultural conservation program. He left fields fallow.,He planted nothing there. He left fields fallow.,-0.134918496,0.1329423785,0.2678608745
439,She understood that the practice violated lending discrimination laws. She applied criteria uniformly.,She used the same checklist. She applied criteria uniformly.,-0.03138208017,0.077396743,0.1087788232
440,He recognized his obligation under the divorce decree. He paid child support.,He transferred funds monthly. He paid child support.,-0.1005733311,0.2825457454,0.3831190765
441,She felt constrained by the lobbying disclosure requirements. She registered her activities.,She filed form LD-1. She registered her activities.,-0.1159862578,0.2323334664,0.3483197242
442,He understood that proceeding would violate noise ordinances. He ended the construction at sunset.,He stopped work at 7 PM. He ended the construction at sunset.,-0.1464104205,0.02841812186,0.1748285424
443,She recognized her duty to follow medical waste protocols. She used biohazard containers.,She sealed them when full. She used biohazard containers.,-0.05299253017,0.1189860627,0.1719785929
444,He felt bound by the settlement confidentiality clause. He avoided discussing the terms.,He changed conversation topics. He avoided discussing the terms.,-0.05913427845,0.09510810673,0.1542423852
445,She understood that the practice violated age discrimination laws. She removed the experience cap.,She edited the job posting. She removed the experience cap.,-0.1295743585,0.0109571619,0.1405315204
446,He recognized his responsibility under the safety recall. He notified all customers.,He sent registered mail. He notified all customers.,-0.13229765,0.3435901105,0.4758877605
447,She felt obligated by the professional responsibility rules. She avoided client conflicts.,She maintained separate files. She avoided client conflicts.,-0.1035267413,0.1489594132,0.2524861544
448,He understood that proceeding would violate historic district guidelines. He preserved the original windows.,He restored them instead. He preserved the original windows.,-0.1039476618,0.02828306705,0.1322307289
449,She recognized her duty to follow prescription monitoring requirements. She checked the database.,She logged in daily. She checked the database.,-0.1391540915,0.1129240245,0.2520781159
450,He felt bound by the anti-kickback statute. He refused the referral fee.,He returned the payment. He refused the referral fee.,-0.09632048756,0.08366399258,0.1799844801
451,She understood that the practice violated wildlife protection laws. She released the animals.,She opened the cages. She released the animals.,-0.107250087,-0.01712482795,0.09012525901
452,He recognized his obligation to maintain fiduciary standards. He avoided self-dealing.,He hired independent managers. He avoided self-dealing.,0.0005014768103,0.1102300435,0.1097285667
453,She felt constrained by the media shield law limitations. She revealed the source.,She provided the name. She revealed the source.,-0.1041740254,0.1912571043,0.2954311296
454,He understood that proceeding would violate open meeting laws. He posted public notice.,He published it Wednesday. He posted public notice.,-0.1282725483,0.03777100891,0.1660435572
455,She recognized her responsibility under the merchant agreement. She verified cardholder identity.,She checked photo ID. She verified cardholder identity.,-0.1366381049,0.215722084,0.352360189
456,He felt bound by the supervised visitation order. He remained present throughout.,He stayed in the room. He stayed in the room.,-0.1122249067,0.09303467721,0.2052595839
457,She understood that the practice violated usury laws. She lowered the interest rate.,She recalculated the loan. She lowered the interest rate.,-0.06783718616,0.02735711075,0.09519429691
458,He recognized his duty to follow asylum procedures. He scheduled the credible fear interview.,He set it for Tuesday. He scheduled the credible fear interview.,-0.0850937143,0.1409959495,0.2260896638
459,She felt obligated by the homeowners association rules. She submitted architectural plans.,She delivered them Monday. She submitted architectural plans.,-0.08494319767,0.08637780696,0.1713210046
460,He understood that proceeding would violate antenna placement laws. He relocated the tower.,He moved it north. He relocated the tower.,-0.08562155813,0.04207752272,0.1276990809
461,She recognized her responsibility to maintain escrow requirements. She held the deposit.,She kept it separate. She held the deposit.,-0.100820519,0.03751129657,0.1383318156
462,He felt bound by the anti-retaliation provisions. He reinstated the whistleblower.,He processed the paperwork. He reinstated the whistleblower.,-0.1038652584,0.132099539,0.2359647974
463,She understood that the practice violated food labeling laws. She listed all allergens.,She printed new labels. She listed all allergens.,-0.1273707002,0.0001956417254,0.127566342
464,He recognized his obligation under the collective action waiver. He pursued individual arbitration.,He filed separately. He pursued individual arbitration.,-0.06536461413,0.3021569252,0.3675215393
465,She felt constrained by the social media policy. She removed the company references.,She edited her profile. She removed the company references.,-0.1203268543,0.1898034811,0.3101303354
466,He understood that proceeding would violate parking regulations. He moved his vehicle.,He found another spot. He moved his vehicle.,-0.03906241804,0.03405392915,0.07311634719
467,She recognized her duty to follow infectious disease reporting. She notified public health officials.,She called immediately. She notified public health officials.,-0.04458444938,0.1238154396,0.168399889
468,He felt bound by the equipment lease terms. He returned it undamaged.,He wrapped it carefully. He returned it undamaged.,-0.1285264194,0.1298078299,0.2583342493
469,She understood that the practice violated telecommunications rules. She stopped the robocalls.,She disabled the system. She stopped the robocalls.,-0.1305453181,-0.0002758064657,0.1302695117
470,He recognized his responsibility under the security breach law. He notified affected users.,He sent emails promptly. He notified affected users.,-0.07683134079,0.3899359405,0.4667672813
471,She felt obligated by the advance directive. She withheld extraordinary measures.,She documented the decision. She withheld extraordinary measures.,-0.05679492652,0.1588363498,0.2156312764
472,He understood that proceeding would violate the species protection act. He altered the construction route.,He surveyed alternate paths. He altered the construction route.,0.04949066043,0.02183510177,-0.02765555866
473,She recognized her duty to maintain client trust accounts. She segregated the funds.,She opened separate accounts. She segregated the funds.,-0.1264578849,0.03121744096,0.1576753259
474,He felt bound by the anti-money laundering rules. He reported the suspicious transaction.,He filed the SAR form. He filed the SAR form.,-0.06842212379,0.1221226454,0.1905447692
475,She understood that the practice violated educational equity laws. She provided equal resources.,She distributed materials evenly. She distributed materials evenly.,-0.1308907419,0.03170214221,0.1625928842
476,He recognized his obligation under the rental agreement. He gave sixty days notice.,He dated the letter appropriately. He gave sixty days notice.,-0.0535222739,0.274638325,0.3281605989
477,She felt constrained by the judicial recusal standards. She withdrew from the case.,She notified the clerk. She withdrew from the case.,-0.08302798122,0.1463017315,0.2293297127
478,He understood that proceeding would violate coastal development rules. He obtained the permit first.,He waited for approval. He obtained the permit first.,-0.05958164856,0.04489499331,0.1044766419
479,She recognized her responsibility to follow donor restrictions. She used funds as designated.,She tracked expenses carefully. She used funds as designated.,-0.04157674313,0.1407694519,0.182346195
480,He felt bound by the anti-hazing policy. He eliminated the initiation ritual.,He canceled the event. He canceled the event.,-0.1315013766,0.06856268644,0.2000640631
481,She understood that the practice violated predatory lending laws. She disclosed all fees clearly.,She itemized each charge. She disclosed all fees clearly.,-0.1401325613,0.05571074411,0.1958433054
482,He recognized his duty to preserve shareholder rights. He allowed proxy voting.,He distributed ballots timely. He allowed proxy voting.,-0.07560008764,0.1054098904,0.1810099781
483,She felt obligated by the trademark agreement. She ceased using the logo.,She removed it everywhere. She ceased using the logo.,-0.1446780413,0.1028079987,0.24748604
484,He understood that proceeding would violate groundwater protections. He sealed the well properly.,He hired certified contractors. He sealed the well properly.,-0.007988995872,0.02347362787,0.03146262374
485,She recognized her responsibility under the foster care mandate. She conducted monthly visits.,She scheduled them regularly. She conducted monthly visits.,-0.06912860274,0.281573832,0.3507024348
486,He felt bound by the anti-bribery laws. He declined the facilitation payment.,He refused politely. He declined the facilitation payment.,-0.05022141337,0.08815458417,0.1383759975
487,She understood that the practice violated student athlete rules. She declared them ineligible.,She updated the roster. She declared them ineligible.,-0.07281648368,-0.01609488949,0.05672159418
488,He recognized his obligation to follow discovery deadlines. He produced documents timely.,He delivered them Friday. He produced documents timely.,-0.06711415946,0.2134087533,0.2805229127
489,She felt constrained by the political activity restrictions. She avoided campaign work.,She declined invitations. She avoided campaign work.,-0.06887418032,0.242321834,0.3111960143
490,He understood that proceeding would violate assembly restrictions. He limited the occupancy.,He counted attendees carefully. He limited the occupancy.,-0.04173794016,0.04414935037,0.08588729054
491,She recognized her duty to maintain professional insurance. She renewed the policy.,She paid the premium. She renewed the policy.,-0.09874842316,0.05530579761,0.1540542208
492,He felt bound by the severance agreement terms. He returned company property.,He shipped items back. He returned company property.,-0.1063533053,0.1291840822,0.2355373874
493,She understood that the practice violated pyramid scheme laws. She restructured the compensation.,She created new plans. She restructured the compensation.,-0.1135676131,-0.00178609346,0.1117815196
494,He recognized his responsibility under the emergency preparedness code. He conducted evacuation drills.,He scheduled them quarterly. He conducted evacuation drills.,-0.089053303,0.3372448087,0.4262981117
495,She felt obligated by the guardian ad litem appointment. She represented the child's interests.,She attended all hearings. She attended all hearings.,-0.1040976495,0.07739362121,0.1814912707
496,He understood that proceeding would violate fisheries regulations. He released the undersized catch.,He threw them back. He released the undersized catch.,-0.1007499322,0.02385942824,0.1246093605
497,She recognized her duty to follow mortgage servicing rules. She credited payments properly.,She applied them daily. She credited payments properly.,-0.01656718738,0.121914342,0.1384815294
498,He felt bound by the academic integrity policy. He cited all sources.,He formatted citations correctly. He cited all sources.,-0.1154479533,0.2644901276,0.3799380809
499,She understood that the practice violated religious accommodation laws. She adjusted the work schedule.,She posted new shifts. She adjusted the work schedule.,-0.09077763557,0.04925255105,0.1400301866
